,img_path,cls_name
285,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1785905709.png,Frontimage Man/Woman
286,/data/datasets/scam_donation_2024/scammers_images/all/youtube_B6T5t3Q2b8U.png,Social Content/Posts
287,/data/datasets/scam_donation_2024/scammers_images/all/twitter_887004684938084354.png,Association Logos
288,/data/datasets/scam_donation_2024/scammers_images/all/twitter_797882673599365121.png,Association Logos
289,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064911631445.png,Pets
290,/data/datasets/scam_donation_2024/scammers_images/all/instagram_jakkfrost215.png,Pets
291,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1950542560-indian_trader_maker_money_craypt.png,Crypto Coins
292,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1320216055-pediatric_uz.png,Association Logos
293,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063836412271.png,Games & Cartoon
294,/data/datasets/scam_donation_2024/scammers_images/all/youtube_O3_QdRC4C1U.png,Frontimage Man/Woman
295,/data/datasets/scam_donation_2024/scammers_images/all/youtube_8hwbl-lZBJo.png,Social Content/Posts
296,/data/datasets/scam_donation_2024/scammers_images/all/instagram_smccorsairs.png,Association Logos
297,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1832102868.png,Games & Cartoon
298,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064379661732.png,Games & Cartoon
299,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100090262355733.png,Miscellaneous
300,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100044659353777.png,Miscellaneous
301,/data/datasets/scam_donation_2024/scammers_images/all/youtube_3gNLmAlSnNY.png,Social Content/Posts
302,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063589570049.png,Pets
303,/data/datasets/scam_donation_2024/scammers_images/all/instagram_alotrolado_org.png,Miscellaneous
304,/data/datasets/scam_donation_2024/scammers_images/all/youtube_5d3ujjMqbDs.png,Politics/War
305,/data/datasets/scam_donation_2024/scammers_images/all/twitter_29561493.png,Association Logos
306,/data/datasets/scam_donation_2024/scammers_images/all/youtube_e0d-y_dnB30.png,Frontimage Man/Woman
307,/data/datasets/scam_donation_2024/scammers_images/all/twitter_240813683.png,Miscellaneous
308,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100093870837162.png,Association Logos
309,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1393233232699789316.png,Games & Cartoon
310,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100091725639667.png,Pets
311,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1339843215-potapenkodmitry.png,Frontimage Man/Woman
312,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1023928763002888193.png,Association Logos
313,/data/datasets/scam_donation_2024/scammers_images/all/instagram_foreveryoursbetty.png,Frontimage Man/Woman
314,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rnli.png,Association Logos
315,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VpJ4AjsYp4A.png,Politics/War
316,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064780806084.png,Association Logos
317,/data/datasets/scam_donation_2024/scammers_images/all/twitter_926482707932241920.png,Association Logos
318,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1405457386-nablydateli.png,Miscellaneous
319,/data/datasets/scam_donation_2024/scammers_images/all/twitter_902822790.png,Frontimage Man/Woman
320,/data/datasets/scam_donation_2024/scammers_images/all/youtube_UAAXNW0_9qA.png,Politics/War
321,/data/datasets/scam_donation_2024/scammers_images/all/youtube_esyot28ZrhY.png,Politics/War
322,/data/datasets/scam_donation_2024/scammers_images/all/youtube_5-wkLHfezQQ.png,Social Content/Posts
323,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071050310392.png,Association Logos
324,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063700893594.png,Miscellaneous
325,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1607782593-tkachuk_aliaksey.png,Frontimage Man/Woman
326,/data/datasets/scam_donation_2024/scammers_images/all/twitter_35900933.png,Miscellaneous
327,/data/datasets/scam_donation_2024/scammers_images/all/youtube_beurKPCr1Ys.png,Social Content/Posts
328,/data/datasets/scam_donation_2024/scammers_images/all/twitter_571025499.png,Games & Cartoon
329,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064544903322.png,Association Logos
330,/data/datasets/scam_donation_2024/scammers_images/all/youtube__P3MxRLH3Ec.png,Frontimage Man/Woman
331,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100068058084421.png,Association Logos
332,/data/datasets/scam_donation_2024/scammers_images/all/instagram_gemeinsamfuerdietiere.png,Pets
333,/data/datasets/scam_donation_2024/scammers_images/all/twitter_40270657.png,Association Logos
334,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2092883255-rowsantiranga.png,Social Content/Posts
335,/data/datasets/scam_donation_2024/scammers_images/all/twitter_636123842.png,Frontimage Man/Woman
336,/data/datasets/scam_donation_2024/scammers_images/all/twitter_298744875.png,Games & Cartoon
337,/data/datasets/scam_donation_2024/scammers_images/all/twitter_191445463.png,Games & Cartoon
338,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2104320140-crypto_astral_gem.png,Association Logos
339,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2561307852.png,Association Logos
340,/data/datasets/scam_donation_2024/scammers_images/all/youtube_S4OtlZZOczA.png,Social Content/Posts
341,/data/datasets/scam_donation_2024/scammers_images/all/youtube_u4J7au3V9Ww.png,Social Content/Posts
342,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2022133331-J3xatLcc6cc2MzVl.png,Frontimage Man/Woman
343,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063549491737.png,Association Logos
344,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1957510026-yaxshilikga.png,Association Logos
345,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1568629614-zero_to_sr_stocks_gap_up_trading.png,Crypto Coins
346,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1152455706-mete0ra.png,Games & Cartoon
347,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17924595.png,Games & Cartoon
348,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1584144228329857024.png,Pets
349,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1755852445-mjj_emby.png,Association Logos
350,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064518891228.png,Pets
351,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1462667851-persdag.png,Frontimage Man/Woman
352,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1620209634-YXQpQOO1H1QyOGVi.png,Games & Cartoon
353,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1445003279230963728.png,Games & Cartoon
354,/data/datasets/scam_donation_2024/scammers_images/all/youtube_cl45rDVBppw.png,Politics/War
355,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1134669863-doctorfasil.png,Association Logos
356,/data/datasets/scam_donation_2024/scammers_images/all/twitter_72056536.png,Association Logos
357,/data/datasets/scam_donation_2024/scammers_images/all/youtube_ijSzyobXT6Q.png,Politics/War
358,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1290946519-B6vuPq7yLCo2NDcy.png,Association Logos
359,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2926980526.png,Association Logos
360,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064558817741.png,Association Logos
361,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VRhCS4oTAZU.png,Politics/War
362,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100068672916252.png,Pets
363,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100066376796459.png,Association Logos
364,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2260491445.png,Association Logos
365,/data/datasets/scam_donation_2024/scammers_images/all/twitter_284845544.png,Games & Cartoon
366,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1758511151.png,Crypto Coins
367,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1766249667.png,Frontimage Man/Woman
368,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1406785552-picsart33.png,Association Logos
369,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1268948165-aimansuwaid.png,Games & Cartoon
370,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100070215741424.png,Association Logos
371,/data/datasets/scam_donation_2024/scammers_images/all/twitter_276124925.png,Association Logos
372,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1317068049-geography_trophy.png,Miscellaneous
373,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1377890818-region_61.png,Miscellaneous
374,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1661596376-rajasthan_patrika_epaperz.png,Politics/War
375,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Gxnne-sm6rA.png,Frontimage Man/Woman
376,/data/datasets/scam_donation_2024/scammers_images/all/youtube_s2pywKhngzA.png,Social Content/Posts
377,/data/datasets/scam_donation_2024/scammers_images/all/youtube_4s3DFmPHxcY.png,Social Content/Posts
378,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1944142841-khartoummagbara.png,Association Logos
379,/data/datasets/scam_donation_2024/scammers_images/all/youtube_stnhKHP2OoI.png,Frontimage Man/Woman
380,/data/datasets/scam_donation_2024/scammers_images/all/instagram_azreel.j.png,Frontimage Man/Woman
381,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2080276403-cryptodiaryx.png,Crypto Coins
382,/data/datasets/scam_donation_2024/scammers_images/all/twitter_337931779.png,Association Logos
383,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083339852260.png,Association Logos
384,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064662074910.png,Association Logos
385,/data/datasets/scam_donation_2024/scammers_images/all/twitter_510931552.png,Association Logos
386,/data/datasets/scam_donation_2024/scammers_images/all/youtube_XEASojwUbjk.png,Social Content/Posts
387,/data/datasets/scam_donation_2024/scammers_images/all/youtube_DvisTT4SOY0.png,Politics/War
388,/data/datasets/scam_donation_2024/scammers_images/all/youtube_C8g9Y6Z9HG0.png,Social Content/Posts
389,/data/datasets/scam_donation_2024/scammers_images/all/instagram_tiffinny86.png,Frontimage Man/Woman
390,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17108205.png,Frontimage Man/Woman
391,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100093139795888.png,Miscellaneous
392,/data/datasets/scam_donation_2024/scammers_images/all/twitter_96746102.png,Association Logos
393,/data/datasets/scam_donation_2024/scammers_images/all/youtube_es24Hq6W2KY.png,Social Content/Posts
394,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1446925185-grihasthtantra.png,Games & Cartoon
395,/data/datasets/scam_donation_2024/scammers_images/all/youtube_a0L0iRiJhkM.png,Politics/War
396,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1292866766-volodymyrzolkin.png,Politics/War
397,/data/datasets/scam_donation_2024/scammers_images/all/instagram_southshieldsvets4pets.png,Social Content/Posts
398,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1870713804-TzhVEnVepbE2ZWU6.png,Games & Cartoon
399,/data/datasets/scam_donation_2024/scammers_images/all/instagram_worldanimalprotectionindia.png,Pets
400,/data/datasets/scam_donation_2024/scammers_images/all/youtube_g9k50a8ZfLQ.png,Social Content/Posts
401,/data/datasets/scam_donation_2024/scammers_images/all/twitter_15780003.png,Games & Cartoon
402,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100093059950701.png,Pets
403,/data/datasets/scam_donation_2024/scammers_images/all/youtube_idUwnvUlotw.png,Politics/War
404,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3063996411.png,Association Logos
405,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1342332462-finversiaru.png,Association Logos
406,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rp4foundation.png,Association Logos
407,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064504853681.png,Association Logos
408,/data/datasets/scam_donation_2024/scammers_images/all/instagram_stephenneul.png,Politics/War
409,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1059366169847701504.png,Association Logos
410,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rivervalleyschoolyyc.png,Association Logos
411,/data/datasets/scam_donation_2024/scammers_images/all/youtube_a0oBv0nVdyE.png,Politics/War
412,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VDY2eeZZjmU.png,Social Content/Posts
413,/data/datasets/scam_donation_2024/scammers_images/all/youtube_p9hNF4uf0GM.png,Frontimage Man/Woman
414,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064930530747.png,Pets
415,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1464281158-geoshow.png,Games & Cartoon
416,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100057572554317.png,Association Logos
417,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1618329606-egorikvtge.png,Games & Cartoon
418,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1676791446-letrachetllllll.png,Frontimage Man/Woman
419,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1045542522.png,Association Logos
420,/data/datasets/scam_donation_2024/scammers_images/all/instagram_animaltracksinc.png,Association Logos
421,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063508816208.png,Association Logos
422,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2075709730-Pnjsm0UjkLY3ZGMy.png,Games & Cartoon
423,/data/datasets/scam_donation_2024/scammers_images/all/instagram_umut_fipwarrior.png,Pets
424,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063701144816.png,Association Logos
425,/data/datasets/scam_donation_2024/scammers_images/all/twitter_454138567.png,Association Logos
426,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2954215665.png,Games & Cartoon
427,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1525009211369082880.png,Frontimage Man/Woman
428,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100068769505268.png,Association Logos
429,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EsCGlpQCMuQ.png,Association Logos
430,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2053691738-LgJAF2mBzuk0NjFi.png,Politics/War
431,/data/datasets/scam_donation_2024/scammers_images/all/twitter_88701664.png,Miscellaneous
432,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1988832522.png,Association Logos
433,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1346991995-rbe_s.png,Association Logos
434,/data/datasets/scam_donation_2024/scammers_images/all/twitter_111544641.png,Games & Cartoon
435,/data/datasets/scam_donation_2024/scammers_images/all/youtube_WUBMPqzBL6I.png,Pets
436,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1275666149510963202.png,Games & Cartoon
437,/data/datasets/scam_donation_2024/scammers_images/all/youtube_9GWlLebNDw8.png,Social Content/Posts
438,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kdKAd6S31s0.png,Social Content/Posts
439,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2161062757.png,Association Logos
440,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2075893577-kL15bT-V8yw4ZDgy.png,Frontimage Man/Woman
441,/data/datasets/scam_donation_2024/scammers_images/all/instagram_aurangabadtimes.png,Association Logos
442,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064716844917.png,Frontimage Man/Woman
443,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1290299574.png,Frontimage Man/Woman
444,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1013922832-parentingibutangguhpit.png,Association Logos
445,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1273988391-8gbxNnDGe0thODNi.png,Association Logos
446,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1865241702-ResE1Drt9282NTY6.png,Games & Cartoon
447,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17676022.png,Association Logos
448,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Q_QQx6lnt7E.png,Social Content/Posts
449,/data/datasets/scam_donation_2024/scammers_images/all/youtube_wGN-25bpPQ8.png,Social Content/Posts
450,/data/datasets/scam_donation_2024/scammers_images/all/instagram_aeindia.png,Pets
451,/data/datasets/scam_donation_2024/scammers_images/all/twitter_44347471.png,Association Logos
452,/data/datasets/scam_donation_2024/scammers_images/all/instagram_rca_wealth.png,Association Logos
453,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1304726139-potomstvenniy.png,Politics/War
454,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100042175465702.png,Games & Cartoon
455,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xji48yvzAZY.png,Social Content/Posts
456,/data/datasets/scam_donation_2024/scammers_images/all/twitter_27326924.png,Games & Cartoon
457,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1479053226-kuzma671games3.png,Politics/War
458,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1579314312-drsaramirjamali.png,Frontimage Man/Woman
459,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100066718004130.png,Association Logos
460,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1026486910-foodira.png,Games & Cartoon
461,/data/datasets/scam_donation_2024/scammers_images/all/twitter_472315803.png,Frontimage Man/Woman
462,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063996761924.png,Pets
463,/data/datasets/scam_donation_2024/scammers_images/all/twitter_76366594.png,Association Logos
464,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100076270081744.png,Pets
465,/data/datasets/scam_donation_2024/scammers_images/all/twitter_280089842.png,Pets
466,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1251710414452219904.png,Games & Cartoon
467,/data/datasets/scam_donation_2024/scammers_images/all/youtube_5xStv-oE_d0.png,Social Content/Posts
468,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064759538487.png,Association Logos
469,/data/datasets/scam_donation_2024/scammers_images/all/youtube_azO0rnLCgTI.png,Games & Cartoon
470,/data/datasets/scam_donation_2024/scammers_images/all/twitter_907847521556471813.png,Association Logos
471,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064761516461.png,Pets
472,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2764572990.png,Miscellaneous
473,/data/datasets/scam_donation_2024/scammers_images/all/twitter_19736257.png,Association Logos
474,/data/datasets/scam_donation_2024/scammers_images/all/twitter_54203535.png,Association Logos
475,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2115471368-artemgluhov7.png,Politics/War
476,/data/datasets/scam_donation_2024/scammers_images/all/twitter_183796269.png,Pets
477,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1577177753-SrOy25rx6kU1M2My.png,Politics/War
478,/data/datasets/scam_donation_2024/scammers_images/all/instagram_afterlifeanatomy.png,Frontimage Man/Woman
479,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1594077173-jeHQvBFlNdA0ZDA0.png,Games & Cartoon
480,/data/datasets/scam_donation_2024/scammers_images/all/twitter_877807935493033984.png,Crypto Coins
481,/data/datasets/scam_donation_2024/scammers_images/all/twitter_290877784.png,Frontimage Man/Woman
482,/data/datasets/scam_donation_2024/scammers_images/all/youtube_qLkw-CS9FQE.png,Politics/War
483,/data/datasets/scam_donation_2024/scammers_images/all/youtube_pirWgxxWXVA.png,Games & Cartoon
484,/data/datasets/scam_donation_2024/scammers_images/all/youtube_zbueGgTutl4.png,Social Content/Posts
485,/data/datasets/scam_donation_2024/scammers_images/all/twitter_145973349.png,Association Logos
486,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1468546663-leefbewustnederland.png,Politics/War
487,/data/datasets/scam_donation_2024/scammers_images/all/instagram_ms.rachelboo.png,Frontimage Man/Woman
488,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1409634396-daragan_konstantin.png,Frontimage Man/Woman
489,/data/datasets/scam_donation_2024/scammers_images/all/twitter_832997779.png,Association Logos
490,/data/datasets/scam_donation_2024/scammers_images/all/instagram_deltadeltameow.png,Pets
491,/data/datasets/scam_donation_2024/scammers_images/all/instagram_revkatebottley.png,Frontimage Man/Woman
492,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100065037602212.png,Association Logos
493,/data/datasets/scam_donation_2024/scammers_images/all/instagram_yainetwork.png,Association Logos
494,/data/datasets/scam_donation_2024/scammers_images/all/youtube_03FL4z8GsZ8.png,Social Content/Posts
495,/data/datasets/scam_donation_2024/scammers_images/all/twitter_388500413.png,Association Logos
496,/data/datasets/scam_donation_2024/scammers_images/all/youtube_73Uc8Z4d2FI.png,Social Content/Posts
497,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063522489879.png,Pets
498,/data/datasets/scam_donation_2024/scammers_images/all/twitter_25686165.png,Association Logos
499,/data/datasets/scam_donation_2024/scammers_images/all/youtube_JVElfuSaghM.png,Social Content/Posts
500,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1330601054862536706.png,Games & Cartoon
501,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100069316607969.png,Pets
502,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100087645281879.png,Association Logos
503,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1872411127-8bXQwJ5HHTFkYTYy.png,Games & Cartoon
504,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2161362860.png,Association Logos
505,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1564349671-kreginaaaa.png,Frontimage Man/Woman
506,/data/datasets/scam_donation_2024/scammers_images/all/instagram_versa_malaysia.png,Association Logos
507,/data/datasets/scam_donation_2024/scammers_images/all/twitter_880583078845992960.png,Games & Cartoon
508,/data/datasets/scam_donation_2024/scammers_images/all/twitter_768137317504647168.png,Association Logos
509,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1739117669-bralnm7ps.png,Politics/War
510,/data/datasets/scam_donation_2024/scammers_images/all/instagram_harborday.png,Association Logos
511,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100090799433373.png,Association Logos
512,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1797428387.png,Games & Cartoon
513,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EdpXbQ8YHrQ.png,Social Content/Posts
514,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1588209016.png,Politics/War
515,/data/datasets/scam_donation_2024/scammers_images/all/youtube_9ovrV5lqVnM.png,Politics/War
516,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1368023217-angelheartinfo.png,Association Logos
517,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083153569527.png,Pets
518,/data/datasets/scam_donation_2024/scammers_images/all/twitter_33405683.png,Association Logos
519,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xRmQGleqfH8.png,Politics/War
520,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1568629614-colour_trading_tiranga.png,Crypto Coins
521,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1390903724550156288.png,Miscellaneous
522,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1566703919-frogycalls.png,Crypto Coins
523,/data/datasets/scam_donation_2024/scammers_images/all/youtube_UUvFU2DnC9Q.png,Social Content/Posts
524,/data/datasets/scam_donation_2024/scammers_images/all/twitter_529334800.png,Association Logos
525,/data/datasets/scam_donation_2024/scammers_images/all/youtube_TK7Y9z1_LzQ.png,Social Content/Posts
526,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1679983145-onastaasis.png,Frontimage Man/Woman
527,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100080405320074.png,Association Logos
528,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100044495141406.png,Games & Cartoon
529,/data/datasets/scam_donation_2024/scammers_images/all/twitter_19397942.png,Frontimage Man/Woman
530,/data/datasets/scam_donation_2024/scammers_images/all/twitter_50654477.png,Association Logos
531,/data/datasets/scam_donation_2024/scammers_images/all/youtube_hCjQL9sBSQA.png,Pets
532,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1061677761012662274.png,Association Logos
533,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Jc5QEaS4c4M.png,Social Content/Posts
534,/data/datasets/scam_donation_2024/scammers_images/all/youtube_SgM0AjwioHI.png,Politics/War
535,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61554102128027.png,Pets
536,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1312217947-helixstockhchannel.png,Association Logos
537,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1696332580-FEvZ2nVKn8U0NzRi.png,Association Logos
538,/data/datasets/scam_donation_2024/scammers_images/all/youtube_bvnabiI1YfQ.png,Politics/War
539,/data/datasets/scam_donation_2024/scammers_images/all/youtube_oo3mH4f7c-M.png,Politics/War
540,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100044336144185.png,Frontimage Man/Woman
541,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1928455557-wolftrader31.png,Association Logos
542,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1252754444.png,Politics/War
543,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1616738774-slavicrod.png,Games & Cartoon
544,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1509592296.png,Pets
545,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100080184491237.png,Association Logos
546,/data/datasets/scam_donation_2024/scammers_images/all/twitter_101889708.png,Association Logos
547,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1431769767577149452.png,Miscellaneous
548,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1126977006.png,Games & Cartoon
549,/data/datasets/scam_donation_2024/scammers_images/all/youtube_NH9uAXFqXm4.png,Social Content/Posts
550,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100070841424559.png,Association Logos
551,/data/datasets/scam_donation_2024/scammers_images/all/instagram_everycathealth.png,Games & Cartoon
552,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1650936331365654536.png,Frontimage Man/Woman
553,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1777293262-DwC7G_oq-5FlMWFi.png,Politics/War
554,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1303101716-Y_-0PLUsS4NiYmUy.png,Frontimage Man/Woman
555,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1390045662.png,Association Logos
556,/data/datasets/scam_donation_2024/scammers_images/all/twitter_137124405.png,Frontimage Man/Woman
557,/data/datasets/scam_donation_2024/scammers_images/all/twitter_459156257.png,Association Logos
558,/data/datasets/scam_donation_2024/scammers_images/all/instagram_thecatball.png,Pets
559,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071324801573.png,Association Logos
560,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063997687698.png,Pets
561,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2113852936-twkofficial79_trade.png,Frontimage Man/Woman
562,/data/datasets/scam_donation_2024/scammers_images/all/instagram_riyyog.png,Association Logos
563,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4150848041.png,Association Logos
564,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064752127301.png,Association Logos
565,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1131600862118338561.png,Games & Cartoon
566,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1049465747653582848.png,Games & Cartoon
567,/data/datasets/scam_donation_2024/scammers_images/all/twitter_770678672.png,Pets
568,/data/datasets/scam_donation_2024/scammers_images/all/youtube_OGUgQo2h68o.png,Social Content/Posts
569,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4824224591.png,Association Logos
570,/data/datasets/scam_donation_2024/scammers_images/all/twitter_335921177.png,Association Logos
571,/data/datasets/scam_donation_2024/scammers_images/all/youtube_bqt2X_3bUOY.png,Social Content/Posts
572,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1356545831487340545.png,Association Logos
